myear,oem,model,gear_box,seats,steering_type,no_of_cylinder,super_charger,top_speed,max_power_delivered,max_torque_delivered,feature_score,selling_price
2019,kia,kia seltos,6 speed,5,power,4,1,165,113.42,250.0,23,1235812.0
2020,kia,kia sonet,6 speed,5,power,4,1,165,113.43,250.0,19,1199999.0
2020,kia,kia seltos,6 speed,5,power,4,0,165,113.43,144.0,20,1275001.0
2019,kia,kia seltos,7 speed,5,power,4,1,165,138.08,242.0,19,1497788.0
2020,kia,kia sonet,6 speed,5,power,4,1,165,113.43,250.0,19,1338826.0
2021,kia,kia sonet,7 speed,5,power,3,1,165,118.36,172.0,20,1208000.0
2020,kia,kia seltos,6 speed,5,power,4,1,165,113.43,250.0,19,1250000.0
2021,kia,kia sonet,7 speed,5,power,3,1,165,118.36,172.0,19,1250000.0
2020,kia,kia sonet,7 speed,5,power,3,1,165,118.36,172.0,19,1280000.0
2020,kia,kia seltos,6 speed,5,power,4,1,165,113.42,250.0,23,1400000.0
2022,kia,kia seltos,6 speed,5,power,4,0,165,113.43,144.0,19,1450000.0
2020,kia,kia seltos,6 speed,5,power,4,0,165,113.43,144.0,20,1300000.0
2019,kia,kia seltos,6 speed,5,power,4,0,165,113.43,144.0,19,1439000.0
2022,kia,kia sonet,6 speed,5,power,4,1,165,113.42,250.0,20,1490000.0
2020,kia,kia seltos,7 speed,5,power,4,1,165,138.08,242.0,19,1393000.0
2020,kia,kia sonet,7 speed,5,power,3,1,165,118.36,172.0,19,1285000.0
2020,kia,kia sonet,6 speed,5,power,3,1,165,118.36,172.0,20,1100000.0
2011,audi,audi a4,7 speed,5,power,4,0,228,163.2,22.9,21,669558.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,975000.0
2014,audi,audi q3,6 speed,5,power,4,1,202,138.13,320.0,23,1150000.0
2015,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1408552.0
2013,audi,audi a4,6 speed,5,power,4,1,222,174.33,380.0,23,1395000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1425111.0
2015,audi,audi q3,7 speed,5,power,4,1,219,181.0,380.0,24,1650000.0
2016,audi,audi a6,7 speed,5,power,4,1,233,187.74,320.0,23,1641737.0
2011,audi,audi a6,6 speed,5,power,6,1,227,179.5,38.8,23,650000.0
2012,audi,audi a6,6 speed,5,power,6,0,240,201.0,280.0,23,1050000.0
2011,audi,audi a4,6 speed,5,power,4,1,210,140.8,320.0,24,1050000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1335111.0
2014,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1450000.0
2015,audi,audi q3,7 speed,5,power,4,1,219,181.0,380.0,24,1650000.0
2009,audi,audi a6,6 speed,5,power,6,0,240,201.0,280.0,23,804884.0
2011,audi,audi q5,7 speed,5,power,4,1,200,167.6,350.0,23,1200000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1390000.0
2007,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1450000.0
2016,audi,audi q3,7 speed,5,power,4,1,202,184.0,380.0,23,1250000.0
2011,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,889000.0
2013,audi,audi a4,8 speed,5,power,4,1,225,167.62,320.0,23,1007840.0
2012,audi,audi a4,6 speed,5,power,4,1,210,140.8,320.0,24,1500000.0
2014,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1550000.0
2013,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,976347.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1500000.0
2015,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1409312.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1290000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1200000.0
2016,audi,audi a4,7 speed,5,power,4,1,237,187.74,400.0,23,1600000.0
2015,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1390000.0
2012,audi,audi q5,7 speed,5,power,4,1,200,167.6,350.0,23,1317610.0
2014,audi,audi q3,7 speed,5,power,4,1,202,150.0,380.0,23,1400000.0
2011,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,828258.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1200000.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,890000.0
2010,audi,audi a4,7 speed,5,power,4,0,228,163.2,22.9,21,700000.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1200000.0
2013,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1096018.0
2012,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1179019.0
2012,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,990000.0
2013,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1600000.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1300000.0
2014,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1404895.0
2012,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,900000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1000000.0
2015,audi,audi q5,7 speed,5,power,4,1,200,167.6,350.0,23,1599000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1000000.0
2016,audi,audi q3,7 speed,5,power,4,1,219,181.0,380.0,24,1450000.0
2014,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1450000.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1075000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1200000.0
2011,audi,audi q5,7 speed,5,power,4,1,222,208.0,350.0,23,1050000.0
2015,audi,audi q3,6 speed,5,power,4,1,202,138.13,320.0,23,1385000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,800000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1390000.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1300000.0
2014,audi,audi q3,6 speed,5,power,4,1,202,138.13,320.0,23,725000.0
2012,audi,audi q5,7 speed,5,power,4,1,200,167.6,350.0,23,1100000.0
2013,audi,audi a6,8 speed,5,power,6,1,250,241.38,500.0,23,800000.0
2015,audi,audi q5,7 speed,5,power,6,1,225,241.4,580.0,23,1600000.0
2012,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1500000.0
2012,audi,audi q5,7 speed,5,power,4,1,200,167.6,350.0,23,1000000.0
2015,audi,audi q3,6 speed,5,power,4,1,202,138.13,320.0,23,900000.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1050000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1325000.0
2009,audi,audi a4,6 speed,5,power,4,1,210,140.8,320.0,24,799999.0
2015,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1399999.0
2015,audi,audi a6,7 speed,5,power,4,1,232,187.74,400.0,23,1400000.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1600000.0
2013,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1500000.0
2017,audi,audi q3,7 speed,5,power,4,1,219,181.0,380.0,24,1650000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,800000.0
2011,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,995000.0
2012,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,900000.0
2014,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1400000.0
2011,audi,audi a4,6 speed,5,power,4,1,251,132.0,320.0,23,600000.0
2015,audi,audi a6,7 speed,5,power,4,1,232,187.74,400.0,23,1400000.0
2012,audi,audi a7,7 speed,5,power,6,1,250,241.4,500.0,23,1600000.0
2010,audi,audi q5,7 speed,5,power,4,1,222,208.0,350.0,23,1150000.0
2008,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1050000.0
2014,audi,audi q3,7 speed,5,power,4,1,230,207.0,300.0,23,1400000.0
2013,audi,audi a4,8 speed,5,power,4,1,225,167.62,320.0,23,850000.0
2010,audi,audi a6,6 speed,5,power,6,1,227,179.5,38.8,23,1150000.0
2011,audi,audi a6,6 speed,5,power,6,0,240,201.0,280.0,23,480000.0
2012,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1500000.0
2014,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1600000.0
2015,audi,audi a3,7 speed,5,power,4,1,250,177.5,250.0,23,1350000.0
2015,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1650000.0
2011,audi,audi a6,8 speed,5,power,6,1,250,241.38,500.0,23,400000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1150000.0
2012,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1450000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1275000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1650000.0
2011,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1240000.0
2010,audi,audi a6,6 speed,5,power,6,1,227,179.5,38.8,23,600000.0
2014,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1500000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1199000.0
2012,audi,audi a4,7 speed,5,power,4,1,212,140.0,32.6,21,900000.0
2011,audi,audi a6,6 speed,5,power,6,1,227,179.5,38.8,23,700000.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,980000.0
2013,audi,audi q5,7 speed,5,power,6,1,225,241.4,580.0,23,1099999.0
2010,audi,audi q7,8 speed,7,power,8,1,242,335.2,800.0,23,899000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,850000.0
2012,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1175000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1449999.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1400000.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1200000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1400000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1000000.0
2011,audi,audi q5,7 speed,5,power,6,1,225,236.0,500.0,23,679000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1150000.0
2015,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1500000.0
2013,audi,audi a6,8 speed,5,power,6,1,250,241.38,500.0,23,1150000.0
2015,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1250000.0
2014,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1150000.0
2016,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1600000.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1275000.0
2013,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1610000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1300000.0
2012,audi,audi a6,8 speed,5,power,6,1,250,241.38,500.0,23,1084992.0
2012,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1150000.0
2013,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1400000.0
2013,audi,audi a4,6 speed,5,power,4,1,210,140.8,320.0,24,800000.0
2015,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1222222.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1575000.0
2012,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1300000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1090000.0
2013,audi,audi q3,6 speed,5,power,4,1,202,138.13,320.0,23,900000.0
2015,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1375000.0
2014,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1390000.0
2016,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1595000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1390000.0
2015,audi,audi q3,6 speed,5,power,4,1,202,138.13,320.0,23,1350000.0
2012,audi,audi a4,7 speed,5,power,4,1,212,140.0,32.6,21,1275000.0
2016,audi,audi a4,7 speed,5,power,4,1,237,187.74,400.0,23,1575000.0
2014,audi,audi q3,7 speed,5,power,4,1,219,181.0,380.0,24,1575000.0
2014,audi,audi a4,6 speed,5,power,4,1,222,174.33,380.0,23,965000.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1175000.0
2014,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1150000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1475000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1450000.0
2011,audi,audi q5,7 speed,5,power,4,1,200,167.6,350.0,23,1355000.0
2015,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1499000.0
2014,audi,audi a4,8 speed,5,power,4,1,225,167.62,320.0,23,1200000.0
2013,audi,audi a6,8 speed,5,power,6,1,250,241.38,500.0,23,995000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1379000.0
2015,audi,audi q3,7 speed,5,power,4,1,219,181.0,380.0,24,1424000.0
2011,audi,audi a4,6 speed,5,power,4,1,210,140.8,320.0,24,1285000.0
2013,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1076000.0
2013,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,995000.0
2013,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1590000.0
2012,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,945000.0
2011,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1275000.0
2014,audi,audi a4,8 speed,5,power,4,1,225,167.62,320.0,23,1235000.0
2011,audi,audi a6,8 speed,5,power,6,1,250,241.38,500.0,23,950000.0
2014,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1225000.0
2014,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1175180.0
2012,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1350000.0
2011,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1200000.0
2014,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1600000.0
2015,audi,audi q3,6 speed,5,power,4,1,202,138.13,320.0,23,1200000.0
2015,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1500000.0
2013,audi,audi a4,8 speed,5,power,4,1,225,167.62,320.0,23,1500000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1040000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1400000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1325000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1050000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1316004.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1450000.0
2012,audi,audi a6,8 speed,5,power,4,1,226,177.01,320.0,23,1350000.0
2014,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1250000.0
2016,audi,audi a4,7 speed,5,power,4,1,237,187.74,400.0,23,1295000.0
2012,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1050000.0
2011,audi,audi a6,6 speed,5,power,6,1,227,179.5,38.8,23,950000.0
2015,audi,audi a6,7 speed,5,power,4,1,232,187.74,400.0,23,1600000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1250000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,167.6,350.0,23,1475000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,850000.0
2014,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1075000.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1200000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1523056.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1600000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1599000.0
2010,audi,audi q5,7 speed,5,power,6,1,225,236.0,500.0,23,1095000.0
2011,audi,audi q5,7 speed,5,power,4,1,200,167.6,350.0,23,1400000.0
2014,audi,audi a4,7 speed,5,power,4,1,212,140.0,32.6,21,1201790.0
2012,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,800000.0
2011,audi,audi q5,7 speed,5,power,4,1,200,167.6,350.0,23,1500000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1500000.0
2016,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1640000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1450000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,925000.0
2015,audi,audi q3,7 speed,5,power,4,1,219,181.0,380.0,24,1500000.0
2012,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1300000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1200000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1100000.0
2013,audi,audi a4,7 speed,5,power,4,1,212,140.0,32.6,21,790000.0
2013,audi,audi a4,7 speed,5,power,4,1,212,140.0,32.6,21,1100000.0
2014,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1300000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,850000.0
2011,audi,audi q5,7 speed,5,power,6,1,225,236.0,500.0,23,899000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1550000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1550000.0
2014,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1099000.0
2013,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,995000.0
2009,audi,audi a4,7 speed,5,power,4,0,228,163.2,22.9,21,1049000.0
2011,audi,audi a4,7 speed,5,power,4,0,228,163.2,22.9,21,875000.0
2014,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,950000.0
2012,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1400000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1127699.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1525000.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1500000.0
2013,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1090000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1214240.0
2014,audi,audi q5,7 speed,5,power,6,1,225,241.4,580.0,23,1350000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1250000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1075000.0
2014,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1237061.0
2015,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1200000.0
2012,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1500000.0
2015,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1450001.0
2015,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1600000.0
2015,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1408552.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1300000.0
2014,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1180000.0
2015,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1580000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1150000.0
2014,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1150000.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1400000.0
2012,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1100000.0
2014,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1400000.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,1050000.0
2015,audi,audi q3,7 speed,5,power,4,1,202,184.0,380.0,23,1199000.0
2014,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1500000.0
2015,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1500000.0
2014,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1291595.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1380000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1380000.0
2014,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,990000.0
2011,audi,audi a4,6 speed,5,power,4,1,210,140.8,320.0,24,650000.0
2015,audi,audi q3,7 speed,5,power,4,1,219,181.0,380.0,24,1350000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1515054.0
2012,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1192317.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1100000.0
2016,audi,audi a4,7 speed,5,power,4,1,237,187.74,400.0,23,1600000.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1551471.0
2014,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1550000.0
2015,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1600000.0
2011,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,625000.0
2015,audi,audi q3,6 speed,5,power,4,1,202,138.13,320.0,23,1048499.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1250000.0
2012,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,520000.0
2015,audi,audi a6,8 speed,5,power,6,1,250,241.38,500.0,23,1450000.0
2013,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1555555.0
2013,audi,audi a4,6 speed,5,power,4,1,210,140.8,320.0,24,600000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1450000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1099000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1350000.0
2014,audi,audi a4,7 speed,5,power,4,1,212,140.0,32.6,21,1000000.0
2015,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1060000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1450000.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1400000.0
2015,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1475000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1350000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1000000.0
2014,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1416027.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1200000.0
2014,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1150000.0
2010,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,750000.0
2014,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1500000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1650000.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1300000.0
2008,audi,audi a6,6 speed,5,power,6,0,240,201.0,280.0,23,616079.0
2014,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1247061.0
2016,audi,audi q3,7 speed,5,power,4,1,219,181.0,380.0,24,1500000.0
2014,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,900000.0
2010,audi,audi a4,7 speed,5,power,4,0,228,163.2,22.9,21,550000.0
2011,audi,audi q5,7 speed,5,power,6,1,225,236.0,500.0,23,995000.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1529395.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,810000.0
2014,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1600000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1618679.0
2012,audi,audi a4,6 speed,5,power,4,1,210,140.8,320.0,24,1001596.0
2014,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1553732.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1581356.0
2013,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1159047.0
2013,audi,audi a6,8 speed,5,power,6,1,250,241.38,500.0,23,1025000.0
2012,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1450000.0
2014,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1200000.0
2009,audi,audi a6,8 speed,5,power,6,1,250,241.38,500.0,23,500000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,899000.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1500000.0
2013,audi,audi a4,7 speed,5,power,4,1,210,147.51,320.0,24,825000.0
2012,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1000000.0
2012,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1175000.0
2015,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1475000.0
2012,audi,audi q5,7 speed,5,power,6,1,225,236.0,500.0,23,1250000.0
2015,audi,audi a4,7 speed,5,power,4,1,212,140.0,32.6,21,1500000.0
2014,audi,audi q5,7 speed,5,power,6,1,225,241.4,580.0,23,1150000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1200000.0
2014,audi,audi a4,7 speed,5,power,4,1,212,140.0,32.6,21,1500000.0
2013,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1126841.0
2015,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1300000.0
2014,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1395000.0
2015,audi,audi a4,8 speed,5,power,4,1,222,174.33,380.0,23,1400000.0
2015,audi,audi a6,8 speed,5,power,4,1,222,174.33,380.0,23,1375000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1100000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1200000.0
2014,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1200000.0
2013,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,1205966.0
2016,audi,audi a3,6 speed,5,power,4,1,215,143.0,320.0,24,1500000.0
2013,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1100000.0
2015,audi,audi q5,7 speed,5,power,4,1,200,174.3,380.0,23,800000.0
2012,audi,audi q7,8 speed,7,power,6,1,215,241.4,550.0,23,1346246.0
2015,audi,audi q3,7 speed,5,power,4,1,212,174.33,380.0,23,1591798.0
